Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Avg MPG,Price_Category
Volkswagen,Touareg,2017,Premium Unleaded (Recommended),280.0,6.0,Automatic,All Wheel Drive,4.0,"Crossover,Performance",Midsize,4Dr Suv,23,17,873,52795,20.0,Mid-Range
Volkswagen,Touareg,2017,Premium Unleaded (Recommended),280.0,6.0,Automatic,All Wheel Drive,4.0,"Crossover,Performance",Midsize,4Dr Suv,23,17,873,60195,20.0,Premium
Chrysler,Town And Country,2014,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,32995,21.0,Mid-Range
Chrysler,Town And Country,2014,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,30765,21.0,Mid-Range
Chrysler,Town And Country,2014,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,41995,21.0,Mid-Range
Chrysler,Town And Country,2014,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,34465,21.0,Mid-Range
Chrysler,Town And Country,2015,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,29995,21.0,Budget
Chrysler,Town And Country,2015,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,37945,21.0,Mid-Range
Chrysler,Town And Country,2015,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,35315,21.0,Mid-Range
Chrysler,Town And Country,2015,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,33695,21.0,Mid-Range
Chrysler,Town And Country,2015,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,40295,21.0,Mid-Range
Chrysler,Town And Country,2015,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,31465,21.0,Mid-Range
Chrysler,Town And Country,2016,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,35845,21.0,Mid-Range
Chrysler,Town And Country,2016,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,34145,21.0,Mid-Range
Chrysler,Town And Country,2016,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,40645,21.0,Mid-Range
Chrysler,Town And Country,2016,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,29995,21.0,Budget
Chrysler,Town And Country,2016,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,38445,21.0,Mid-Range
Chrysler,Town And Country,2016,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,37345,21.0,Mid-Range
Chrysler,Town And Country,2016,Flex-Fuel (Unleaded/E85),283.0,6.0,Automatic,Front Wheel Drive,4.0,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,31875,21.0,Mid-Range
Lincoln,Town Car,2009,Flex-Fuel (Unleaded/E85),239.0,8.0,Automatic,Rear Wheel Drive,4.0,"Flex Fuel,Luxury",Large,Sedan,24,16,61,52055,20.0,Mid-Range
Lincoln,Town Car,2009,Flex-Fuel (Unleaded/E85),239.0,8.0,Automatic,Rear Wheel Drive,4.0,"Flex Fuel,Luxury",Large,Sedan,24,16,61,46385,20.0,Mid-Range
Lincoln,Town Car,2010,Flex-Fuel (Unleaded/E85),239.0,8.0,Automatic,Rear Wheel Drive,4.0,"Flex Fuel,Luxury",Large,Sedan,24,16,61,52595,20.0,Mid-Range
Lincoln,Town Car,2010,Flex-Fuel (Unleaded/E85),239.0,8.0,Automatic,Rear Wheel Drive,4.0,"Flex Fuel,Luxury",Large,Sedan,24,16,61,46925,20.0,Mid-Range
Lincoln,Town Car,2011,Flex-Fuel (Unleaded/E85),239.0,8.0,Automatic,Rear Wheel Drive,4.0,"Flex Fuel,Luxury",Large,Sedan,24,16,61,47225,20.0,Mid-Range
Lincoln,Town Car,2011,Flex-Fuel (Unleaded/E85),239.0,8.0,Automatic,Rear Wheel Drive,4.0,"Flex Fuel,Luxury",Large,Sedan,24,16,61,47000,20.0,Mid-Range
Lincoln,Town Car,2011,Flex-Fuel (Unleaded/E85),239.0,8.0,Automatic,Rear Wheel Drive,4.0,"Flex Fuel,Luxury",Large,Sedan,24,16,61,52895,20.0,Mid-Range
Lincoln,Town Car,2011,Flex-Fuel (Unleaded/E85),239.0,8.0,Automatic,Rear Wheel Drive,4.0,"Flex Fuel,Luxury",Large,Sedan,24,16,61,52670,20.0,Mid-Range
Chevrolet,Tracker,2002,Regular Unleaded,127.0,4.0,Manual,Four Wheel Drive,2.0,Unknown,Compact,Convertible Suv,23,20,1385,19060,21.5,Budget
Chevrolet,Tracker,2002,Regular Unleaded,127.0,4.0,Manual,Rear Wheel Drive,4.0,Unknown,Compact,4Dr Suv,24,20,1385,16790,22.0,Budget
Chevrolet,Tracker,2002,Regular Unleaded,127.0,4.0,Manual,Four Wheel Drive,4.0,Unknown,Compact,4Dr Suv,23,20,1385,17890,21.5,Budget
Chevrolet,Tracker,2002,Regular Unleaded,155.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Compact,4Dr Suv,19,16,1385,21510,17.5,Budget
Chevrolet,Tracker,2002,Regular Unleaded,127.0,4.0,Manual,Four Wheel Drive,2.0,Unknown,Compact,Convertible Suv,23,20,1385,17200,21.5,Budget
Chevrolet,Tracker,2002,Regular Unleaded,155.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Compact,4Dr Suv,19,16,1385,21935,17.5,Budget
Chevrolet,Tracker,2002,Regular Unleaded,127.0,4.0,Manual,Rear Wheel Drive,2.0,Unknown,Compact,Convertible Suv,24,20,1385,16100,22.0,Budget
Chevrolet,Tracker,2002,Regular Unleaded,155.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Compact,4Dr Suv,19,17,1385,20835,18.0,Budget
Chevrolet,Tracker,2003,Regular Unleaded,165.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Compact,4Dr Suv,19,16,1385,22530,17.5,Budget
Chevrolet,Tracker,2003,Regular Unleaded,165.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Compact,4Dr Suv,19,17,1385,21430,18.0,Budget
Chevrolet,Tracker,2003,Regular Unleaded,127.0,4.0,Manual,Four Wheel Drive,2.0,Unknown,Compact,Convertible Suv,23,20,1385,17730,21.5,Budget
Chevrolet,Tracker,2003,Regular Unleaded,127.0,4.0,Manual,Rear Wheel Drive,2.0,Unknown,Compact,Convertible Suv,24,20,1385,16630,22.0,Budget
Chevrolet,Tracker,2003,Regular Unleaded,127.0,4.0,Manual,Rear Wheel Drive,4.0,Unknown,Compact,4Dr Suv,24,20,1385,17330,22.0,Budget
Chevrolet,Tracker,2003,Regular Unleaded,127.0,4.0,Manual,Four Wheel Drive,4.0,Unknown,Compact,4Dr Suv,23,20,1385,18430,21.5,Budget
Chevrolet,Tracker,2003,Regular Unleaded,165.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Compact,4Dr Suv,19,16,1385,22130,17.5,Budget
Chevrolet,Tracker,2003,Regular Unleaded,127.0,4.0,Manual,Four Wheel Drive,2.0,Unknown,Compact,Convertible Suv,23,20,1385,19580,21.5,Budget
Chevrolet,Tracker,2004,Regular Unleaded,165.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Compact,4Dr Suv,20,17,1385,22315,18.5,Budget
Chevrolet,Tracker,2004,Regular Unleaded,165.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Compact,4Dr Suv,20,17,1385,22715,18.5,Budget
Chevrolet,Tracker,2004,Regular Unleaded,165.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Compact,4Dr Suv,20,17,1385,21615,18.5,Budget
Chevrolet,Tracker,2004,Regular Unleaded,165.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Compact,4Dr Suv,20,17,1385,19865,18.5,Budget
Chevrolet,Tracker,2004,Regular Unleaded,165.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Compact,4Dr Suv,20,17,1385,20965,18.5,Budget
Chevrolet,Trailblazer Ext,2004,Regular Unleaded,275.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Large,4Dr Suv,19,14,1385,32320,16.5,Mid-Range
Chevrolet,Trailblazer Ext,2004,Regular Unleaded,275.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Large,4Dr Suv,19,14,1385,34220,16.5,Mid-Range
Chevrolet,Trailblazer Ext,2004,Regular Unleaded,275.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,4Dr Suv,18,13,1385,30070,15.5,Mid-Range
Chevrolet,Trailblazer Ext,2004,Regular Unleaded,275.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,4Dr Suv,18,13,1385,31970,15.5,Mid-Range
Chevrolet,Trailblazer Ext,2005,Regular Unleaded,275.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Large,4Dr Suv,17,12,1385,32515,14.5,Mid-Range
Chevrolet,Trailblazer Ext,2005,Regular Unleaded,275.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,4Dr Suv,18,13,1385,30265,15.5,Mid-Range
Chevrolet,Trailblazer Ext,2005,Regular Unleaded,275.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Large,4Dr Suv,17,12,1385,30335,14.5,Mid-Range
Chevrolet,Trailblazer Ext,2005,Regular Unleaded,275.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,4Dr Suv,18,13,1385,28085,15.5,Budget
Chevrolet,Trailblazer Ext,2006,Regular Unleaded,291.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,4Dr Suv,19,14,1385,27980,16.5,Budget
Chevrolet,Trailblazer Ext,2006,Regular Unleaded,291.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Large,4Dr Suv,19,14,1385,30230,16.5,Mid-Range
Chevrolet,Trailblazer Ext,2006,Regular Unleaded,291.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Large,4Dr Suv,19,14,1385,28130,16.5,Budget
Chevrolet,Trailblazer Ext,2006,Regular Unleaded,291.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Large,4Dr Suv,19,14,1385,25880,16.5,Budget
Chevrolet,Trailblazer,2007,Regular Unleaded,291.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,25045,17.0,Budget
Chevrolet,Trailblazer,2007,Premium Unleaded (Required),395.0,8.0,Automatic,Rear Wheel Drive,4.0,"Factory Tuner,Performance",Midsize,4Dr Suv,17,13,1385,34885,15.0,Mid-Range
Chevrolet,Trailblazer,2007,Premium Unleaded (Required),395.0,8.0,Automatic,All Wheel Drive,4.0,"Factory Tuner,Performance",Midsize,4Dr Suv,16,12,1385,33620,14.0,Mid-Range
Chevrolet,Trailblazer,2007,Regular Unleaded,291.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,27340,17.0,Budget
Chevrolet,Trailblazer,2007,Premium Unleaded (Required),395.0,8.0,Automatic,All Wheel Drive,4.0,"Factory Tuner,Performance",Midsize,4Dr Suv,16,12,1385,37125,14.0,Mid-Range
Chevrolet,Trailblazer,2007,Premium Unleaded (Required),395.0,8.0,Automatic,Rear Wheel Drive,4.0,"Factory Tuner,Performance",Midsize,4Dr Suv,17,13,1385,31320,15.0,Mid-Range
Chevrolet,Trailblazer,2007,Regular Unleaded,291.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,27970,17.0,Budget
Chevrolet,Trailblazer,2007,Regular Unleaded,291.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,30210,17.0,Mid-Range
Chevrolet,Trailblazer,2008,Regular Unleaded,285.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,26390,17.0,Budget
Chevrolet,Trailblazer,2008,Regular Unleaded,285.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,28525,17.0,Budget
Chevrolet,Trailblazer,2008,Regular Unleaded,285.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,29880,17.0,Budget
Chevrolet,Trailblazer,2008,Regular Unleaded,285.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,29535,17.0,Budget
Chevrolet,Trailblazer,2008,Regular Unleaded,285.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,27745,17.0,Budget
Chevrolet,Trailblazer,2008,Regular Unleaded,285.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,31910,17.0,Mid-Range
Chevrolet,Trailblazer,2008,Premium Unleaded (Required),390.0,8.0,Automatic,Rear Wheel Drive,4.0,"Factory Tuner,Performance",Midsize,4Dr Suv,16,12,1385,32155,14.0,Mid-Range
Chevrolet,Trailblazer,2008,Regular Unleaded,285.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,31810,17.0,Mid-Range
Chevrolet,Trailblazer,2008,Premium Unleaded (Required),390.0,8.0,Automatic,All Wheel Drive,4.0,"Factory Tuner,Performance",Midsize,4Dr Suv,16,12,1385,34290,14.0,Mid-Range
Chevrolet,Trailblazer,2008,Premium Unleaded (Required),390.0,8.0,Automatic,All Wheel Drive,4.0,"Factory Tuner,Performance",Midsize,4Dr Suv,16,12,1385,37725,14.0,Mid-Range
Chevrolet,Trailblazer,2008,Regular Unleaded,285.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,27400,17.0,Budget
Chevrolet,Trailblazer,2008,Premium Unleaded (Required),390.0,8.0,Automatic,Rear Wheel Drive,4.0,"Factory Tuner,Performance",Midsize,4Dr Suv,16,12,1385,35590,14.0,Mid-Range
Chevrolet,Trailblazer,2008,Regular Unleaded,285.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,33945,17.0,Mid-Range
Chevrolet,Trailblazer,2008,Regular Unleaded,285.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,29780,17.0,Budget
Chevrolet,Trailblazer,2009,Regular Unleaded,285.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,35770,17.0,Mid-Range
Chevrolet,Trailblazer,2009,Regular Unleaded,285.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,31330,17.0,Mid-Range
Chevrolet,Trailblazer,2009,Premium Unleaded (Recommended),390.0,8.0,Automatic,All Wheel Drive,4.0,"Factory Tuner,Performance",Midsize,4Dr Suv,16,12,1385,39330,14.0,Mid-Range
Chevrolet,Trailblazer,2009,Regular Unleaded,285.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,31275,17.0,Mid-Range
Chevrolet,Trailblazer,2009,Regular Unleaded,285.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,33595,17.0,Mid-Range
Chevrolet,Trailblazer,2009,Premium Unleaded (Recommended),390.0,8.0,Automatic,Rear Wheel Drive,4.0,"Factory Tuner,Performance",Midsize,4Dr Suv,16,12,1385,37195,14.0,Mid-Range
Chevrolet,Trailblazer,2009,Regular Unleaded,285.0,6.0,Automatic,Four Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,33445,17.0,Mid-Range
Chevrolet,Trailblazer,2009,Regular Unleaded,285.0,6.0,Automatic,Rear Wheel Drive,4.0,Unknown,Midsize,4Dr Suv,20,14,1385,29155,17.0,Budget
Pontiac,Trans Sport,1996,Regular Unleaded,180.0,6.0,Automatic,Front Wheel Drive,3.0,Unknown,Compact,Passenger Minivan,24,17,210,2000,20.5,Budget
Pontiac,Trans Sport,1997,Regular Unleaded,180.0,6.0,Automatic,Front Wheel Drive,3.0,Unknown,Midsize,Passenger Minivan,23,16,210,2000,19.5,Budget
Pontiac,Trans Sport,1997,Regular Unleaded,180.0,6.0,Automatic,Front Wheel Drive,3.0,Unknown,Compact,Passenger Minivan,23,16,210,2000,19.5,Budget
Pontiac,Trans Sport,1998,Regular Unleaded,180.0,6.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,23,16,210,2000,19.5,Budget
Pontiac,Trans Sport,1998,Regular Unleaded,180.0,6.0,Automatic,Front Wheel Drive,3.0,Unknown,Compact,Passenger Minivan,23,16,210,2000,19.5,Budget
Pontiac,Trans Sport,1998,Regular Unleaded,180.0,6.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,210,2038,19.5,Budget
Pontiac,Trans Sport,1998,Regular Unleaded,180.0,6.0,Automatic,Front Wheel Drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,210,2104,19.5,Budget
Ford,Transit Connect,2015,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,20,5657,26710,24.0,Budget
Ford,Transit Connect,2015,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,29,21,5657,23330,25.0,Budget
Ford,Transit Connect,2015,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,20,5657,25185,24.0,Budget
Ford,Transit Connect,2015,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,29,21,5657,22330,25.0,Budget
Ford,Transit Connect,2015,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,20,5657,24710,24.0,Budget
Ford,Transit Connect,2015,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,29,21,5657,23855,25.0,Budget
Ford,Transit Connect,2015,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,29,21,5657,24855,25.0,Budget
Ford,Transit Connect,2015,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,20,5657,29185,24.0,Budget
Ford,Transit Connect,2016,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,29,21,5657,22675,25.0,Budget
Ford,Transit Connect,2016,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,20,5657,25300,24.0,Budget
Ford,Transit Connect,2016,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,20,5657,24825,24.0,Budget
Ford,Transit Connect,2016,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,20,5657,26825,24.0,Budget
Ford,Transit Connect,2016,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,29,21,5657,24200,25.0,Budget
Ford,Transit Connect,2016,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,28,20,5657,29300,24.0,Budget
Ford,Transit Connect,2016,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,29,21,5657,23675,25.0,Budget
Ford,Transit Connect,2016,Regular Unleaded,169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,29,21,5657,25200,25.0,Budget
Ford,Transit Connect,2017,Flex-Fuel (Unleaded/E85),169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,27,20,5657,23900,23.5,Budget
Ford,Transit Connect,2017,Flex-Fuel (Unleaded/E85),169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,27,19,5657,25585,23.0,Budget
Ford,Transit Connect,2017,Flex-Fuel (Unleaded/E85),169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,27,19,5657,27590,23.0,Budget
Ford,Transit Connect,2017,Flex-Fuel (Unleaded/E85),169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,27,20,5657,24425,23.5,Budget
Ford,Transit Connect,2017,Flex-Fuel (Unleaded/E85),169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,27,19,5657,30215,23.0,Mid-Range
Ford,Transit Connect,2017,Flex-Fuel (Unleaded/E85),169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,27,20,5657,25425,23.5,Budget
Ford,Transit Connect,2017,Flex-Fuel (Unleaded/E85),169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,27,19,5657,28215,23.0,Budget
Ford,Transit Connect,2017,Flex-Fuel (Unleaded/E85),169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Passenger Minivan,27,19,5657,25590,23.0,Budget
Ford,Transit Connect,2017,Flex-Fuel (Unleaded/E85),169.0,4.0,Automatic,Front Wheel Drive,4.0,Unknown,Compact,Cargo Minivan,27,20,5657,22900,23.5,Budget
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,Flex Fuel,Large,Passenger Van,19,14,5657,35430,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,40830,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,36070,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,Flex Fuel,Midsize,Passenger Van,19,14,5657,33920,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,39080,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,Flex Fuel,Midsize,Passenger Van,19,14,5657,33770,16.5,Mid-Range
Ford,Transit Wagon,2015,Premium Unleaded (Recommended),310.0,6.0,Automatic,Rear Wheel Drive,3.0,Diesel,Large,Passenger Van,19,14,5657,43795,16.5,Mid-Range
Ford,Transit Wagon,2015,Premium Unleaded (Recommended),310.0,6.0,Automatic,Rear Wheel Drive,3.0,Diesel,Large,Passenger Van,19,14,5657,42295,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,Flex Fuel,Midsize,Passenger Van,19,14,5657,32270,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,37420,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,37580,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,37570,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,Flex Fuel,Large,Passenger Van,19,14,5657,33930,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,Flex Fuel,Midsize,Passenger Van,19,14,5657,32420,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,35920,16.5,Mid-Range
Ford,Transit Wagon,2015,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,39330,16.5,Mid-Range
Ford,Transit Wagon,2016,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,36825,16.5,Mid-Range
Ford,Transit Wagon,2016,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,39580,16.5,Mid-Range
Ford,Transit Wagon,2016,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,Flex Fuel,Large,Passenger Van,19,14,5657,34635,16.5,Mid-Range
Ford,Transit Wagon,2016,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,39735,16.5,Mid-Range
Ford,Transit Wagon,2016,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Midsize,Passenger Van,19,14,5657,36975,16.5,Mid-Range
Ford,Transit Wagon,2016,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,Flex Fuel,Midsize,Passenger Van,19,14,5657,34470,16.5,Mid-Range
Ford,Transit Wagon,2016,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,"Flex Fuel,Diesel",Large,Passenger Van,19,14,5657,41030,16.5,Mid-Range
Ford,Transit Wagon,2016,Flex-Fuel (Unleaded/E85),275.0,6.0,Automatic,Rear Wheel Drive,3.0,Flex Fuel,Midsize,Passenger Van,19,14,5657,34620,16.5,Mid-Range
